0.000000,1319.500000,47.549200,-0.116800
0.000000,1319.500000,47.509300,-0.053500
0.000000,1319.500000,47.546500,-0.179100
0.000000,1319.500000,47.509700,-0.176700
0.000000,1319.500000,47.518200,-0.138600
0.000000,1319.500000,47.554400,-0.170500
0.000000,1319.500000,47.544700,-0.209300
0.000000,1319.500000,47.518100,-0.146900
0.000000,1319.500000,47.546000,-0.010900
0.000000,1319.500000,47.568500,0.067800
0.000000,1319.510000,47.525000,0.011400
0.000000,1319.510000,47.528500,0.121700
0.000000,1319.510000,47.537500,0.046000
0.000000,1319.510000,47.502800,0.045700
0.000000,1319.510000,47.519300,-0.092500
0.000000,1319.510000,47.542100,-0.210900
0.000000,1319.510000,47.555800,-0.071600
0.000000,1319.510000,47.551400,0.060900
0.000000,1319.510000,47.540800,-0.002000
0.000000,1319.510000,47.545700,0.052800
0.000000,1319.520000,47.539400,0.094300
0.000000,1319.520000,47.583400,0.007500
0.000000,1319.520000,47.588000,-0.062600
0.000000,1319.520000,47.547800,0.017100
0.000000,1319.520000,47.530200,0.070600
0.000000,1319.520000,47.514500,0.041600
0.000000,1319.520000,47.527200,-0.084000
0.000000,1319.520000,47.528700,-0.119500
0.000000,1319.520000,47.534200,-0.062700
0.000000,1319.520000,47.523000,-0.021800
0.000000,1319.530000,47.492600,-0.022100
0.000000,1319.530000,47.518400,-0.104000
0.000000,1319.530000,47.552400,-0.012000
0.000000,1319.530000,47.532400,0.014800
0.000000,1319.530000,47.534500,-0.018400
0.000000,1319.530000,47.524900,-0.000100
0.000000,1319.530000,47.516200,-0.132500
0.000000,1319.530000,47.513900,-0.109000
0.000000,1319.530000,47.539900,-0.052500
0.000000,1319.530000,47.524700,-0.118100
0.000000,1319.540000,47.526000,-0.066500
0.000000,1319.540000,47.575000,-0.035100
0.000000,1319.540000,47.559600,0.015200
0.000000,1319.540000,47.562800,0.023700
0.000000,1319.540000,47.546600,0.114500
0.000000,1319.540000,47.560200,0.245000
0.000000,1319.540000,47.571500,0.251000
0.000000,1319.540000,47.572100,0.143300
0.000000,1319.540000,47.545000,0.020000
0.000000,1319.540000,47.545700,-0.024100
0.000000,1319.550000,47.528800,-0.119300
0.000000,1319.550000,47.513300,-0.133300
0.000000,1319.550000,47.533300,-0.111100
0.000000,1319.550000,47.505400,-0.128700
0.000000,1319.550000,47.508900,-0.102500
0.000000,1319.550000,47.548800,-0.189700
0.000000,1319.550000,47.531000,-0.194500
0.000000,1319.550000,47.545300,-0.166100
0.000000,1319.550000,47.551900,-0.094200
0.000000,1319.550000,47.521400,-0.096200
0.000000,1319.560000,47.519900,-0.146700
0.000000,1319.560000,47.503200,-0.136200
0.000000,1319.560000,47.493800,-0.065400
0.000000,1319.560000,47.503600,-0.058500
0.000000,1319.560000,47.496900,0.013400
0.000000,1319.560000,47.517900,0.035300
0.000000,1319.560000,47.535300,0.038900
0.000000,1319.560000,47.498700,0.040900
0.000000,1319.560000,47.536100,-0.057300
0.000000,1319.560000,47.514500,-0.192100
0.000000,1319.570000,47.521100,-0.331100
0.000000,1319.570000,47.509800,-0.115600
0.000000,1319.570000,47.492500,-0.008500
0.000000,1319.570000,47.521900,0.000300
0.000000,1319.570000,47.510600,0.009900
0.000000,1319.570000,47.549300,-0.051100
0.000000,1319.570000,47.513300,-0.013500
0.000000,1319.580000,47.527300,0.084800
0.000000,1319.580000,47.538400,0.091100
0.000000,1319.580000,47.532200,-0.015300
0.000000,1319.580000,47.552900,-0.000900
0.000000,1319.580000,47.554100,-0.086700
0.000000,1319.580000,47.522600,-0.128100
0.000000,1319.590000,47.539600,-0.011800
0.000000,1319.590000,47.512000,-0.099600
0.000000,1319.590000,47.488800,-0.041800
0.000000,1319.590000,47.519600,-0.092000
0.000000,1319.590000,47.509200,-0.033200
0.000000,1319.590000,47.526100,-0.048100
0.000000,1319.600000,47.532600,-0.035700
0.000000,1319.600000,47.538300,0.057100
0.000000,1319.600000,47.517200,0.094700
0.000000,1319.600000,47.531100,0.029800
0.000000,1319.600000,47.545100,0.058900
0.000000,1319.600000,47.512000,-0.029300
0.000000,1319.600000,47.528000,-0.220200
0.000000,1319.610000,47.536800,-0.204500
0.000000,1319.610000,47.508400,-0.122900
0.000000,1319.610000,47.515400,-0.171200
0.000000,1319.610000,47.529000,-0.096300
0.000000,1319.610000,47.518200,-0.090100
0.000000,1319.610000,47.508900,-0.100500
0.000000,1319.610000,47.534600,-0.179800
0.000000,1319.610000,47.500200,-0.070400
0.000000,1319.610000,47.532100,0.087100
0.000000,1319.610000,47.510600,0.022500
0.000000,1319.620000,47.490400,0.050900
0.000000,1319.620000,47.510000,0.066600
0.000000,1319.620000,47.502900,0.037300
0.000000,1319.620000,47.520000,-0.026100
0.000000,1319.620000,47.494300,-0.017200
0.000000,1319.620000,47.508600,-0.066800
0.000000,1319.620000,47.510400,-0.088000
0.000000,1319.620000,47.505900,-0.087300
0.000000,1319.620000,47.546000,0.037200
0.000000,1319.620000,47.512300,0.030300
0.000000,1319.630000,47.524200,0.082300
0.000000,1319.630000,47.540000,0.080700
0.000000,1319.630000,47.532800,0.031100
0.000000,1319.630000,47.531000,-0.026700
0.000000,1319.630000,47.537200,-0.175600
0.000000,1319.630000,47.538900,-0.117400
0.000000,1319.630000,47.532000,-0.042900
0.000000,1319.630000,47.528400,-0.075500
0.000000,1319.630000,47.501500,-0.077800
0.000000,1319.630000,47.513800,-0.020600
0.000000,1319.640000,47.519000,0.011800
0.000000,1319.640000,47.535200,0.019000
0.000000,1319.640000,47.476900,0.004700
0.000000,1319.640000,47.517200,-0.080900
0.000000,1319.640000,47.506700,-0.062600
0.000000,1319.640000,47.519100,-0.058600
0.000000,1319.640000,47.524200,-0.021000
0.000000,1319.640000,47.528900,0.152600
0.000000,1319.640000,47.524500,0.168600
0.000000,1319.640000,47.511100,0.020600
0.000000,1319.650000,47.554000,-0.109100
0.000000,1319.650000,47.567200,-0.120500
0.000000,1319.650000,47.558200,-0.109700
0.000000,1319.650000,47.513900,-0.166500
0.000000,1319.650000,47.525400,-0.147200
0.000000,1319.650000,47.544100,0.054800
0.000000,1319.650000,47.535200,0.221900
0.000000,1319.650000,47.560100,0.200000
0.000000,1319.650000,47.539000,0.144200
0.000000,1319.650000,47.535000,0.056900
0.000000,1319.660000,47.537600,0.002100
0.000000,1319.660000,47.539300,-0.095900
0.000000,1319.660000,47.540300,-0.154400
0.000000,1319.660000,47.525700,-0.138000
0.000000,1319.660000,47.530100,-0.152000
0.000000,1319.660000,47.540100,-0.052000
0.000000,1319.660000,47.551700,0.008500
0.000000,1319.660000,47.554500,0.089900
0.000000,1319.660000,47.532800,0.136400
0.000000,1319.660000,47.532500,-0.010300
0.000000,1319.670000,47.538700,0.020100
0.000000,1319.670000,47.554300,0.022400
0.000000,1319.670000,47.546000,0.096600
0.000000,1319.670000,47.525800,0.100300
0.000000,1319.670000,47.537300,-0.051000
0.000000,1319.670000,47.518500,-0.019300
0.000000,1319.670000,47.541600,0.101100
0.000000,1319.670000,47.567600,0.160600
