0.000000,1319.500000,43.731300,-0.243900
0.000000,1319.500000,43.740700,-0.145600
0.000000,1319.500000,43.722300,-0.023100
0.000000,1319.500000,43.731700,-0.038300
0.000000,1319.500000,43.728800,0.019800
0.000000,1319.500000,43.730100,-0.037800
0.000000,1319.500000,43.731500,-0.095400
0.000000,1319.500000,43.741700,-0.017700
0.000000,1319.500000,43.739100,-0.009800
0.000000,1319.500000,43.731600,0.113100
0.000000,1319.510000,43.728000,0.233900
0.000000,1319.510000,43.733200,0.159800
0.000000,1319.510000,43.757900,0.162200
0.000000,1319.510000,43.729000,0.085300
0.000000,1319.510000,43.730200,0.035100
0.000000,1319.510000,43.738200,-0.082000
0.000000,1319.510000,43.764900,-0.144500
0.000000,1319.510000,43.734500,-0.158600
0.000000,1319.510000,43.710100,-0.151700
0.000000,1319.510000,43.735400,-0.076900
0.000000,1319.520000,43.721600,-0.043000
0.000000,1319.520000,43.772300,0.039600
0.000000,1319.520000,43.689000,0.224500
0.000000,1319.520000,43.743300,0.283300
0.000000,1319.520000,43.768300,0.329800
0.000000,1319.520000,43.698700,0.284100
0.000000,1319.520000,43.734900,0.298000
0.000000,1319.520000,43.745700,0.234800
0.000000,1319.520000,43.749300,0.181100
0.000000,1319.520000,43.735400,0.129500
0.000000,1319.530000,43.741500,0.255200
0.000000,1319.530000,43.729500,0.247400
0.000000,1319.530000,43.716800,0.095100
0.000000,1319.530000,43.724200,-0.017100
0.000000,1319.530000,43.717200,0.010100
0.000000,1319.530000,43.725100,-0.105700
0.000000,1319.530000,43.738200,-0.183200
0.000000,1319.530000,43.762800,-0.285400
0.000000,1319.530000,43.713900,-0.101800
0.000000,1319.530000,43.758500,0.103800
0.000000,1319.540000,43.732000,0.092900
0.000000,1319.540000,43.700900,0.132000
0.000000,1319.540000,43.756300,0.104100
0.000000,1319.540000,43.728300,0.180700
0.000000,1319.540000,43.747800,0.334200
0.000000,1319.540000,43.742500,0.351200
0.000000,1319.540000,43.751200,0.394500
0.000000,1319.540000,43.738300,0.152800
0.000000,1319.550000,43.747700,0.124700
0.000000,1319.550000,43.757500,0.040100
0.000000,1319.550000,43.768800,-0.117900
0.000000,1319.550000,43.742400,-0.029300
0.000000,1319.550000,43.737200,0.049600
0.000000,1319.550000,43.728700,-0.004900
0.000000,1319.550000,43.736300,-0.032000
0.000000,1319.560000,43.766800,-0.026300
0.000000,1319.560000,43.775600,-0.110700
0.000000,1319.560000,43.732800,-0.077200
0.000000,1319.560000,43.745700,-0.078800
0.000000,1319.560000,43.737700,-0.203900
0.000000,1319.560000,43.755800,-0.184700
0.000000,1319.570000,43.737300,-0.172000
0.000000,1319.570000,43.729000,0.005200
0.000000,1319.570000,43.747800,0.029300
0.000000,1319.570000,43.738300,-0.023200
0.000000,1319.570000,43.709600,-0.071100
0.000000,1319.570000,43.720100,0.013300
0.000000,1319.580000,43.728800,0.111600
0.000000,1319.580000,43.737800,0.171800
0.000000,1319.580000,43.722300,0.054900
0.000000,1319.580000,43.721900,0.030900
0.000000,1319.580000,43.717700,-0.089300
0.000000,1319.580000,43.729500,-0.079200
0.000000,1319.580000,43.730800,-0.007400
0.000000,1319.580000,43.743200,-0.125400
0.000000,1319.590000,43.719600,-0.186500
0.000000,1319.590000,43.771200,-0.184500
0.000000,1319.590000,43.726000,-0.220800
0.000000,1319.590000,43.745500,-0.198100
0.000000,1319.590000,43.737200,-0.170800
0.000000,1319.590000,43.752000,-0.081900
0.000000,1319.590000,43.741000,-0.032200
0.000000,1319.590000,43.737600,-0.034400
0.000000,1319.590000,43.744300,-0.033100
0.000000,1319.590000,43.707900,0.027100
0.000000,1319.600000,43.748200,-0.109400
0.000000,1319.600000,43.747200,-0.243900
0.000000,1319.600000,43.728300,-0.270000
0.000000,1319.600000,43.734600,-0.148700
0.000000,1319.600000,43.757800,-0.014500
0.000000,1319.600000,43.731100,-0.046500
0.000000,1319.600000,43.733400,-0.144500
0.000000,1319.600000,43.754800,-0.122500
0.000000,1319.600000,43.737400,-0.126800
0.000000,1319.600000,43.718600,-0.157500
0.000000,1319.610000,43.753700,-0.052000
0.000000,1319.610000,43.719800,-0.145400
0.000000,1319.610000,43.743700,-0.115000
0.000000,1319.610000,43.718100,-0.214400
