-163.147299,-0.025290
-161.035218,0.094350
-158.923137,0.180110
-156.811056,0.106670
-154.698975,0.056080
-152.586894,0.107880
-150.474813,0.186820
-148.362732,-0.004310
-146.250651,0.125060
-144.138569,0.128678
-142.026488,0.125271
-139.914407,0.030733
-137.802326,0.074433
-135.690245,0.038125
-133.578164,0.104790
-131.466083,-0.009150
-129.354002,-0.058260
-127.241921,-0.083390
-125.129839,0.044410
-123.017758,-0.074280
-120.905677,-0.159450
-118.793596,-0.060620
-116.681515,-0.006400
-114.569434,0.015410
-112.457353,0.002740
-110.345272,-0.024450
-108.233191,-0.038720
-106.121110,0.081180
-104.009028,0.031630
-101.896947,0.024840
-99.784866,0.075940
-97.672785,0.052930
-95.560704,0.186120
-93.448623,0.124310
-91.336542,0.019950
-89.224461,0.213130
-87.112380,0.003180
-85.000299,0.001430
-82.888217,0.001330
-80.776136,0.193420
-78.664055,0.063700
-76.551974,0.025870
-74.439893,0.120040
-72.327812,0.101640
-70.215731,0.093170
-68.103650,0.041630
-65.991569,0.046225
-63.879487,-0.104450
-61.767406,0.111200
-59.655325,0.021814
-57.543244,0.072125
-55.431163,0.101140
-53.319082,0.126080
-51.207001,0.130910
-49.094920,0.111280
-46.982839,0.186170
-44.870758,0.099860
-42.758676,0.110650
-40.646595,0.177690
-38.534514,0.020880
-36.422433,-0.127060
-34.310352,-0.001440
-32.198271,-0.005960
-30.086190,0.081150
-27.974109,0.133670
-25.862028,-0.002420
-23.749946,0.244500
-21.637865,0.007920
-19.525784,0.112050
-17.413703,0.143160
-15.301622,0.170350
-13.189541,-0.080760
-11.077460,0.014610
-8.965379,-0.083790
-6.853298,-0.116780
-4.741217,-0.001160
-2.629135,-0.079450
-0.517054,0.201830
1.595027,0.188460
3.707108,0.086330
5.819189,0.122290
7.931270,0.028180
10.043351,0.096500
12.155432,0.150110
14.267513,0.238350
16.379594,0.262867
18.491676,0.007600
20.603757,-0.144300
22.715838,0.007813
24.827919,0.172750
26.940000,0.075190
29.052081,0.095640
31.164162,0.169660
33.276243,0.233410
35.388324,0.274200
37.500406,0.393580
39.612487,0.994330
41.724568,1.216760
43.836649,2.032180
45.948730,2.736340
48.060811,2.904260
50.172892,3.313140
52.284973,3.254680
54.397054,3.131480
56.509135,3.004270
58.621217,2.820200
60.733298,2.622630
62.845379,2.770600
64.957460,2.860130
67.069541,3.091970
69.181622,2.866800
71.293703,2.674470
73.405784,2.171090
75.517865,1.502120
77.629946,1.197760
79.742028,0.968130
81.854109,0.907010
83.966190,0.936540
86.078271,1.174370
88.190352,1.597730
90.302433,2.035471
92.414514,2.371117
94.526595,2.944300
96.638676,2.953562
98.750758,3.259120
100.862839,3.259980
102.974920,2.701890
105.087001,2.227960
107.199082,1.942540
109.311163,1.466370
111.423244,0.819370
113.535325,0.824700
115.647406,0.736310
117.759487,0.705270
119.871569,0.778560
121.983650,1.262010
124.095731,1.426350
126.207812,1.461350
128.319893,1.516500
130.431974,1.797560
132.544055,1.644760
134.656136,1.219550
136.768217,1.065730
138.880299,1.000030
140.992380,0.631190
143.104461,0.450920
145.216542,0.435070
147.328623,0.461870
149.440704,0.285280
151.552785,0.307950
153.664866,0.136080
155.776947,0.114590
157.889028,-0.030380
160.001110,-0.050200
162.113191,0.178500
164.225272,0.047100
166.337353,0.025656
168.449434,-0.060300
170.561515,-0.121683
172.673596,0.092614
174.785677,-0.084763
176.897758,0.033390
179.009839,0.013300
181.121921,0.033150
183.234002,-0.130620
185.346083,0.105680
187.458164,-0.032820
189.570245,-0.018000
191.682326,-0.119490
193.794407,-0.040590
195.906488,0.099530
198.018569,-0.012170
200.130651,0.063350
202.242732,0.074380
204.354813,-0.066570
206.466894,0.135640
208.578975,0.060550
210.691056,0.046230
212.803137,-0.064970
214.915218,-0.000311
